genome_id	covered	length	percent_covered
G004349315	1315	3735842	0.03519956143755544
G004349355	1667	4657887	0.035788760010708714
G004352825	533	2965712	0.01797207550834336
G004352845	370	3040016	0.012170988573744348
G004352915	857	5247485	0.016331633153787006
G004353185	1045	4155105	0.025149785625152677
G004353865	2854	4905993	0.058173747903839244
G004353895	441	1754619	0.025133661495743517
G004353985	121	7184805	0.0016841097287957016
G004354365	151	3904203	0.003867626760186394
G004354475	422	1936707	0.021789563418730867
G004354485	562	2629440	0.021373372276986737
G004354505	1859	2076405	0.08952974010368882
G004354515	722	2577276	0.028014073774015668
G004354745	228	2553287	0.00892966595607936
G004354755	302	1900733	0.015888607184701902
G004355225	5299	4217227	0.1256512869712728
G004355245	758	5030282	0.015068737697011817
G004357985	453	3728682	0.01214906500473894
G004357995	151	3667217	0.004117563809286443
G004358025	108	4748234	0.002274529856784649
G004358035	151	4339280	0.003479839973451817
G004358105	286	4431218	0.006454207398507588
G004358185	101	4664528	0.002165278030274446
G004358425	302	2416000	0.0125
G004358765	151	4615644	0.0032714828093327823
G004358895	106	3953759	0.002680992948735621
G004359355	869	8910608	0.009752420934688182
G004361735	257	5465970	0.004701818707384051
G004361795	521	3114873	0.016726203604448722
G004361835	1111	3982365	0.027897995286720326
G004361875	267	2594623	0.01029051234032844
G004361915	121	3857822	0.003136484783382956
G004361965	2707	7570346	0.035757942899835755
G004362215	504	9750362	0.005169038852095953
G004362245	302	5288503	0.00571050068422009
G004362375	408	4430701	0.009208475137455676
G004362405	1885	4359120	0.04324267283304887
G004362525	3641	6369135	0.057166318503219044
G004362635	151	3801312	0.003972312717293397
G004362665	931	3212147	0.02898372957402012
G004362695	151	5749766	0.0026261938311924345
G004362715	390	5251343	0.007426671615242044
G004362855	5150	4205254	0.12246584867406346
G004362865	100	3338183	0.0029956416409765434
G004363095	151	6465662	0.0023354143782956796
G004363235	426	4190027	0.010166998923873283
G004363315	2987	2791325	0.10701011168531074
G004363555	109	4022223	0.002709944227358851
G004363655	805	7270884	0.011071556085889969
G004363695	3860	2744581	0.14064077540433312
G004363955	254	5167150	0.004915669179334836
G004364345	572	5828732	0.009813455139128029
G004364645	127	3474071	0.0036556535545761728
G004364865	437	4775416	0.009151035218711835
G004365655	1238	3389569	0.03652381762991106
G004365765	906	6628913	0.01366739916484045
G004365915	302	3677636	0.008211796926068812
G004365965	252	4431118	0.005687052342095155
G004366355	111	6497235	0.0017084190428697744
G004366715	151	3223785	0.004683935187985551
G004367585	453	3972544	0.01140327205941583
G004367745	1726	5691775	0.030324459417317092
G004368535	129	1828624	0.007054484683565347
G004369005	276	4299006	0.0064200887367917145
G004369705	2422	6369503	0.03802494480338576
G004378255	151	4420267	0.0034160832366008655
G004378585	302	3644063	0.008287452769065739
G004378605	256	3883052	0.006592752298964836
G004402005	2033	6047346	0.03361805327494077
G004402405	151	3754016	0.004022358988347412
G004402625	151	4102564	0.0036806250920156276
G004402975	105	10263657	0.0010230271724785815
G004405045	151	4701693	0.003211609094851578
G004421005	3724	5887622	0.06325134324180458
G004421025	120	4396536	0.0027294215264016945
G004458765	151	5778486	0.0026131412276502873
G004462915	19922	2514041	0.7924293995205328
G004514435	302	5358542	0.005635861396626172
G004519295	233	4378163	0.005321866728123187
G004519315	2801	6425130	0.04359444867263386
G004519545	591	5269413	0.011215670512066523
G004521985	1510	5219851	0.028928028788561204
G004522155	246	3332169	0.007382578734752049
G004522235	809	9574207	0.008449785971830355
G004525795	1010	3338496	0.030253143930680165
G004526345	150	3712913	0.00403995461245658
G004535825	3677	4108302	0.08950169680807302
G004551575	4791	4639375	0.10326822039606628
G004563945	1242	2659745	0.046696205839281586
G004563965	2209	2519559	0.08767407312152642
G004564075	151	2919884	0.00517143831741261
G004564275	815	4489371	0.018153990837469214
G004564325	151	3233676	0.004669608210593763
G004564355	246	3828279	0.006425863945652865
G004564375	302	4017744	0.0075166561134806
G004570845	151	3783133	0.00399140077813812
G004570865	1101	8296966	0.013269910952991732
G004571025	942	9790543	0.009621529674094685
G004614165	2317	6567830	0.03527801419951491
G004614185	145	5028836	0.0028833710226382407
G004614235	4981	3343705	0.14896649076398785
G004634245	405	5108420	0.007928087353819772
G004681125	1808	3258002	0.05549413413496984
G004681155	381	2440506	0.015611516628109088
G004681965	1008	4590739	0.021957249148775393
G004682015	967	4794489	0.020168989854810387
G004682045	2404	6766492	0.03552801067377306
G004682055	2472	6704444	0.036871066415052466
G004683865	1039	4925428	0.02109461350363867
G004683965	852	3974362	0.021437403034751237
G004684145	1969	4949339	0.03978309022679594
G004684245	151	2447659	0.006169160001454451
G004684345	302	4946592	0.006105213447965792
G004684865	453	2481284	0.01825667678508385
G004684875	453	2376722	0.019059864805391628
G004723625	356	8901703	0.003999234753170264
G004745455	40029	7370431	0.5431025675432006
G004745595	806	3564127	0.022614233443421068
G004745855	284	2713958	0.0104644213359234
G004765605	110	5511829	0.001995707776855922
G004768745	1597	5256558	0.03038109728837768
G004769235	151	4138768	0.0036484287111526906
G004769575	151	4002379	0.003772756153277838
G004770365	151	4066094	0.0037136377073427223
G004770635	311	4174057	0.007450784692207126
G004770745	151	3989333	0.003785093899155573
G004770765	302	4109180	0.007349398176765194
G004771075	105	2216778	0.004736604206645862
G004777465	720	3558816	0.020231447762401877
G004785645	282	3716110	0.007588580531792654
G004785665	713	2450266	0.029098881509191248
G004785795	1418	4998031	0.02837117256775718
G004785935	859	2160147	0.03976581223407481
G004786015	151	2453259	0.006155077796514759
G004786035	555	6704897	0.008277532078419698
G004786095	1003	3437301	0.029179871067445066
G004792415	548	4790369	0.011439619787118696
G004792685	415	4662058	0.008901648156243445
G004792695	453	4339927	0.010437963587866802
G004795735	741	2477061	0.02991448333327278
G004797125	2398	3130338	0.07660514615354636
G004798685	426	3909366	0.010896907580410738
G004798725	151	7414601	0.0020365222619531382
G004798935	129	4078066	0.0031632641551166654
G004799025	151	5390954	0.0028009884706862646
G004799035	416	4062664	0.01023958663576412
G004799285	422	3758916	0.011226640871996076
G004801125	302	5026083	0.006008655249027921
G004801285	151	4654240	0.0032443535357007803
G004801295	252	4724130	0.00533431552476329
G004801305	151	4603145	0.0032803659237325786
G004801375	151	3857241	0.003914715207061213
G004801655	280	3497747	0.008005153031365618
G004801885	750	4004309	0.018729823297852388
G004801905	151	3403287	0.004436887044789346
G004801935	809	6170853	0.013110018987650492
G004802225	129	1815556	0.007105261418540656
G004803635	453	4175304	0.01084950940099212
G004803895	436	8876928	0.004911609061152687
G004833285	302	3976186	0.007595218131143764
G004834005	106	8097622	0.0013090262795670137
G004843545	365	2149841	0.016977999768354964
G004854025	593	3580880	0.016560175152476486
G004912135	381	4979106	0.007651976077633214
G004912165	135	4385969	0.0030779971313066737
G004912195	151	4076775	0.0037039081136437503
G004916895	270	3750148	0.007199715851214405
G004916905	151	4689611	0.003219883269635797
G004919685	768	8278489	0.009277055269385513
G004920405	151	4394941	0.0034357685347766896
G004923205	302	3322347	0.009089959597838516
G004923255	201	4045175	0.004968882681218983
G004924335	274	4776697	0.0057361812984997795
G004965515	107	3433981	0.003115917065353594
G005046945	131	2616142	0.005007373452970061
G005047285	151	2494301	0.006053800243034021
G005048155	114	8492959	0.0013422883590984013
G005048205	650	4339795	0.014977665995744037
G005048225	1122	4183660	0.026818622928249426
G005048265	1543	3960908	0.03895571419482603
G005049105	151	5780461	0.00261224840025735
G005049235	214	5366441	0.003987745323203963
G005116445	302	4686948	0.006443425444447005
G005116455	302	3992097	0.007564946442934628
G005116475	302	4246722	0.007111367308714816
G005117025	122	4543974	0.002684874517327784
G005121165	1505	3576111	0.04208482342969779
G005144585	301	12985589	0.002317954156719422
G005144635	151	12311079	0.0012265374952106147
G005144885	151	7354671	0.0020531169919089515
G005144965	206	2880809	0.00715076910687241
G005146945	130	7910120	0.00164346432165378
G005155025	639	4359891	0.014656329710995068
G005221285	515	2231882	0.02307469660134362
G005221305	221	2195659	0.010065315242485287
G005250605	151	5327177	0.0028345219240884997
G005250615	151	5346890	0.0028240715630955563
G005250675	604	4406832	0.01370599106115232
G005280195	302	7838636	0.003852711109432815
G005280215	151	8503529	0.0017757333455321901
G005280315	2627	7426165	0.03537492097199564
G005280585	1227	8333689	0.014723371606499834
G005280655	279	3588860	0.007774056385593197
G005280755	255	2006549	0.012708386388769971
G005298075	151	4843518	0.003117568676321632
G005402885	120	6038603	0.001987214592514196
G005402965	120	4575002	0.002622949673027465
G005403045	11156	6138254	0.18174549309950355
G005405165	318	2847950	0.011165926368089328
G005405205	353	2017823	0.017494101316121384
G005405365	504	2652901	0.01899807041423709
G005405545	422	1815157	0.023248677662593375
G005405965	302	10484608	0.002880412887158013
G005434915	151	3258688	0.004633766718384822
G005434975	135	3097671	0.004358112917737229
G005473895	2143	5250860	0.04081236216543576
G005473905	453	4817678	0.009402870013313467
G005498985	616	19566268	0.00314827538905222
G005502275	151	5007660	0.003015380437170255
G005503535	412	7364557	0.005594362294975787
G005519465	145	8544106	0.0016970763237253847
G005670605	151	5478443	0.0027562575717224765
G005670655	453	5773123	0.00784670619351086
G005670695	373	6193313	0.006022624724440699
G005706655	1313	5241713	0.02504906315931452
G005768555	133	10371724	0.0012823326189551516
G005771435	122	4668496	0.002613261315849901
G005780165	250	5911793	0.004228835481891872
G005780185	151	4030514	0.003746420431736498
G005786655	143	10228820	0.0013980107187339303
G005818865	151	2895731	0.0052145727624561804
G005818875	1785	2158860	0.08268252688919152
G005818915	759	1930625	0.03931369375202331
G005818985	731	1898079	0.03851262249885279
G005845345	2294	1424253	0.16106688909905753
G005845365	2041	1398704	0.14592079525046042
G005849285	453	3145891	0.014399736036626825
G005860765	151	6200491	0.0024352910116311756
G005860775	151	5246338	0.002878198087885302
G005860805	204	6408971	0.00318303827556717
G005862185	302	6782670	0.004452523858598458
G005862305	1543	7533149	0.02048280207918362
G005862345	750	2902793	0.025837185083469612
G005863185	2907	6758041	0.04301542414436373
G005863225	151	6264079	0.002410569853924256
G005864045	587	2521456	0.023280200011421972
G005869225	151	8408009	0.0017959067360655775
G005869865	252	8995297	0.002801463920535364
G005870035	403	6331690	0.006364809395279933
G005871085	152	5014107	0.003031447075221969
G005871185	151	3488679	0.0043282858640763455
G005876855	585	4757582	0.012296162210131113
G005876985	3650	3673641	0.09935646950804393
G005877885	302	6379712	0.004733756006540734
G005877905	876	6680005	0.013113762639399224
G005884405	151	2670025	0.0056553777586352185
G005886075	290	2030345	0.014283286830563279
G005886755	151	2638047	0.0057239313780232115
G005887635	281	5468703	0.00513832987456075
G005889575	372	4892336	0.007603729588482885
G005890135	151	2999408	0.0050343267738167
G005925365	151	4979261	0.0030325785292235133
G005930475	834	5178639	0.01610461744871577
G005930495	1187	5259446	0.02256891695437124
G005931095	574	4998879	0.01148257439317895
G005938105	151	5504342	0.0027432888436074647
G005938115	3512	5138572	0.0683458361583724
G005938195	302	3703548	0.008154342808571673
G005952805	1961	4084412	0.0480118068402502
G005981925	151	7281190	0.00207383683161681
G005981965	151	7665995	0.001969737783549298
G006088795	1283	4295497	0.02986848786065966
G006094275	151	3309128	0.004563135665951876
G006094295	139	5431397	0.0025591942551796525
G006094315	404	8574469	0.004711662028284201
G006094335	1414	4239205	0.03335531072453443
G006094355	8050	2599431	0.30968315758333265
G006094375	9068	2491098	0.3640161888452401
G006094395	1369	2572067	0.05322567413679349
G006094455	241	3889903	0.006195527240653559
G006094495	1072	5746668	0.0186542880152464
G006094695	106	3946651	0.00268582147243321
G006094915	407	2782581	0.014626708081453874
G006149045	151	6478594	0.0023307526293513685
G006159205	100	4353683	0.0022969058610835926
G006165035	15849	2107103	0.7521701596931901
G006175945	984	4868711	0.02021068820885035
G006228125	151	6905108	0.002186786940913886
G006239215	11448	4107348	0.27871999158581157
G006265115	604	3314678	0.018221981139646144
G006265165	263	2614488	0.010059330928273527
G006334925	151	2254502	0.006697709738115114
G006335125	419	4328482	0.009680067977642046
G006335145	104	6006611	0.0017314255909030899
G006337065	295	3437203	0.008582559714977556
G006337085	516	2987884	0.017269746750543193
G006337125	216	3463442	0.006236570440619477
G006346315	1171	4658597	0.025136323232080388
G006346325	302	2862019	0.010551991443802434
G006346395	795	4681481	0.016981805544014808
G006349365	453	3454625	0.013112855953974743
G006351005	151	3405630	0.004433834562180859
G006352285	253	3759024	0.006730470462545597
G006352395	448	2573530	0.017407996021029482
G006352475	16842	4125102	0.4082808134198863
G006363815	219	5348964	0.004094250774542509
G006363825	100	4109053	0.002433650770627685
G006363895	1087	1269612	0.08561670809664684
G006363915	918	2603080	0.035265915761328884
G006364295	2599	5573947	0.04662764105937857
G006364355	151	4993366	0.0030240122594658594
G006364575	603	1303609	0.04625620105415044
G006364615	2088	1283899	0.162629614946347
G006364635	151	3409192	0.004429201992730242
G006364675	712	2787097	0.025546294226573382
G006365335	1100	4954823	0.022200591221926594
G006370295	5776	3134778	0.18425547199833608
G006376675	167	5058540	0.0033013478197266403
G006378125	454	5392995	0.008418327849367559
G006384255	129	2062378	0.0062549154422710095
G006385165	2416	2189519	0.11034387004634351
G006385255	453	4057348	0.0111649284212249
G006385365	658	3297994	0.01995152204643186
G006385675	289	3685302	0.007841962476887919
G006385685	151	4871794	0.0030994742388532844
G006385785	2325	2023463	0.11490202687175402
G006385805	766	1950739	0.03926717003145987
G006385875	455	3651012	0.012462298124465216
G006386545	3133	6177871	0.05071326351748038
G006438825	419	6538330	0.006408364215327156
G006438845	4198	4554885	0.09216478571906865
G006438955	564	3090332	0.018250466292941987
G006438965	294	4224063	0.006960123464067652
G006443685	150	4843617	0.0030968592273088484
G006459125	302	3016922	0.010010202451372624
G006476065	110	2358797	0.004663394094532086
G006491595	302	4755115	0.0063510556527024056
G006491645	151	4014856	0.0037610315289016596
G006494355	663	4765625	0.013912131147540984
G006494375	561	4700358	0.011935261101388447
G006494415	151	4662132	0.003238861533736068
G006494775	1007	6220618	0.01618810221106649
G006494815	105	4434294	0.0023679079465637595
G006503695	1940	2370372	0.08184369373246056
G006517255	10443	6314370	0.1653846702046285
G006519715	14138	6282341	0.22504349891226852
G006538485	2514	3114701	0.08071400754037066
G006538745	152	4735909	0.0032095211288899342
G006538965	453	5615819	0.008066499294225829
G006538985	263	4314428	0.006095825448935525
G006539065	1246	5981931	0.020829394387865723
G006539145	676	3590944	0.01882513344680396
G006539205	151	4435774	0.0034041409684082194
G006539325	151	2999077	0.005034882398818036
G006539345	151	2704016	0.005584286483511932
G006539445	4903	2886108	0.16988276253002313
G006539465	302	2645744	0.011414558626987342
G006539505	151	9224413	0.0016369605307134448
G006539525	302	3555727	0.00849334046173961
G006539565	755	5291812	0.014267324689539234
G006539585	1831	7393970	0.024763422085834808
G006539645	2651	9100082	0.02913160562728995
G006539665	861	9265994	0.00929204141509265
G006539725	1266	5516359	0.022949920409458487
G006539745	620	4184807	0.01481549806239571
G006539765	2745	3333258	0.08235186115206204
G006539785	1893	3478423	0.05442121329119547
G006539845	151	6522243	0.002315154464499406
G006539865	14215	4609979	0.30835281462236597
G006539885	559	2844516	0.019651849383163954
G006539945	276	4596423	0.006004669283049015
G006540045	453	6245654	0.007253043476311688
G006540065	422	1809124	0.023326206495519378
G006540085	1868	3892806	0.04798595152185853
G006540185	151	6156805	0.0024525707733150555
G006540265	186	1548401	0.012012392138728921
G006540285	237	1810267	0.013091991402373241
G006542275	151	5619468	0.0026870871050426836
G006542355	453	2193427	0.020652613467418795
G006542415	230	2385417	0.009641920050037372
G006542645	2479	3507492	0.07067728165880349
G006542665	790	3301347	0.023929626301021977
G006542685	295	2962376	0.00995822272392161
G006546735	412	4164056	0.009894199309519373
G006546775	151	3494184	0.004321466757331612
G006546825	3635	3169314	0.11469358984310168
G006546835	1402	3349114	0.04186181778225525
G006547045	518	3857091	0.013429810185966576
G006547165	151	10896312	0.0013857899810504693
G006569205	151	2938431	0.005138796861318166
G006636215	368	12432952	0.0029598763029085933
G006704125	125	4806331	0.0026007364037141847
G006704205	151	5207802	0.0028994957949630192
G006711645	3866	5785303	0.06682450340111831
G006715055	453	4579077	0.009892823379034684
G006715175	264	3612036	0.007308897253515746
G006715785	151	9146298	0.0016509411786058141
G006716085	437	3752357	0.011646013425694837
G006716095	1167	3645572	0.03201143743697834
G006716115	453	4214409	0.01074883809331273
G006716135	151	7766581	0.0019442274534959465
G006716185	301	3935242	0.0076488307453518745
G006716235	151	2789260	0.005413622251063005
G006716315	453	4970507	0.009113758415389014
G006716345	682	4316402	0.01580019655259172
G006716445	300	9138967	0.0032826467148858295
G006716485	151	5133358	0.002941544306865019
G006716545	906	2547762	0.03556062143952222
G006716645	151	5655837	0.002669808199918067
G006716675	152	5266638	0.002886091658473584
G006716745	151	8924967	0.0016918830064021526
G006716765	101	6701511	0.001507122796634968
G006716785	453	5765314	0.007857334396704151
G006716815	7040	3087064	0.2280483980895764
G006716885	239	3437961	0.006951794973823146
G006716905	26193	4651494	0.5631094009795562
G006717035	106	3881835	0.0027306673261485873
G006717045	150	8279262	0.0018117556854705165
G006717095	453	5160336	0.008778498144306882
G006738645	598	5832650	0.010252629593752411
G006741845	1404	4295325	0.03268670007508163
G006742205	8793	2427061	0.3622900289691936
G006757745	16134	3434098	0.46981769303030957
G006770285	492	2265140	0.021720511756447725
G006783905	453	4276446	0.01059290822332376
G006788875	151	3353670	0.004502530064079054
G006788895	951	2835882	0.0335345405767941
G006788935	151	7670394	0.001968608131472777
G006802875	151	3579133	0.00421889882270371
G006864685	3428	6990730	0.0490363667313714
G006874605	302	3880871	0.007781758270243973
G006874765	104	4381433	0.0023736526383034955
G006970865	1781	4387497	0.04059262034823044
G007002985	274	7055540	0.0038834731289171345
G007004095	136	2986383	0.004554003957295497
G007004135	108	5552623	0.0019450267017948094
G007004655	151	7178005	0.002103648576449863
G007035645	547	4770743	0.011465719281042806
G007095465	129	1662256	0.00776053748640402
G007097145	1343	4758487	0.028223256678015514
G007097155	151	3428891	0.004403756199890869
G007097205	97	6014469	0.0016127774538367392
G007097245	582	3747508	0.015530320415593508
G007097265	1898	4024312	0.04716334121211278
G007097285	2782	4072106	0.06831845732895951
G007097365	1978	3825751	0.051702267084292736
G007109405	272	4681636	0.005809934817657759
G007197575	145	4092907	0.0035427142615260987
G007197735	433	3934786	0.011004410405038545
G007197755	438	4264634	0.010270517938936847
G007197885	151	3548523	0.004255291567787499
G007197895	3088	5183875	0.059569337609413804
G007280415	1126	3292007	0.03420405849683795
G007290395	1404	7304136	0.01922198600902283
G007310875	151	43943	0.3436269713037344
G007341375	9805	7183066	0.13650159973470938
G007341385	1356	4751717	0.02853705302735832
G007341395	9761	7178721	0.13597129627965762
G007362775	142	5121194	0.002772790876502628
G007431345	453	5292479	0.008559315965164908
G007474535	173	3819158	0.004529794263552333
G007474545	151	3611469	0.004181124079979642
G007475525	151	2202032	0.00685730270949741
G007556585	2621	2674824	0.09798775545605991
G007556595	151	2466085	0.006123065506663396
G007556605	302	2534616	0.011915019868887437
G007556615	2215	2716560	0.08153694378184174
G007556675	795	2865533	0.027743529737748615
G007556685	579	2811502	0.020593974324044587
G007556705	324	2706313	0.01197200767243109
G007556755	5905	3011266	0.19609692401800438
G007556775	151	2596173	0.0058162533852713205
G007556815	178	7627630	0.0023336213214327386
G007558725	151	4272054	0.00353459951583009
G007558865	595	5335702	0.011151297430028888
G007559005	453	3233079	0.014011411413083317
G007559235	4249	2530159	0.16793411006976242
G007559325	151	4375014	0.003451417526892486
G007559335	2339	4147255	0.056398750498823924
G007570835	559	3548656	0.0157524426148942
G007570865	151	4597784	0.0032841908188814433
G007572485	302	6323673	0.004775705511654382
G007632255	313	5249287	0.005962714555329133
G007641235	353	2362885	0.014939364378715002
G007644035	267	4208264	0.006344658985272787
G007644045	907	4031786	0.022496233679069277
G007644105	151	4489541	0.003363372781315506
G007655005	366	8995297	0.004068792836968029
G007655255	3316	3578181	0.09267278541806577
G007655325	151	2305727	0.006548910603900635
G007665635	253	4986638	0.005073558577943697
G007668225	101	4223999	0.0023910990509230707
G007671655	151	3337152	0.0045248163703661085
G007681265	844	4346455	0.01941812350524738
G007681555	1029	3056773	0.033662951092541055
G007682245	120	2481031	0.004836698936853268
G007713735	130	9469062	0.0013728920562564697
G007743815	108	5475215	0.001972525279829194
G007746075	5082	6830996	0.07439617882955868
G007747215	1453	7795793	0.01863825783983746
G007747655	113	9007740	0.0012544767055887491
G007752345	302	5214061	0.005792030434626676
G007752535	151	9395324	0.0016071824665120648
G007785815	5443	4448779	0.1223481768817916
G007786285	209	4649709	0.004494904949965686
G007795095	835	2917404	0.028621335954842043
G007814115	8130	2635809	0.3084442006230345
G007827045	302	9256486	0.0032625771810166405
G007827425	121	7031211	0.00172089843413887
G007827505	453	7295585	0.006209234763216383
G007827765	151	7365657	0.002050054733746087
G007828095	599	8530714	0.007021686578638084
G007828155	151	3330459	0.004533909590239664
G007828725	125	2953973	0.0042315891174360765
G007828845	917	3197940	0.02867470934414029
G007828865	604	8120358	0.007438095709573395
G007828955	265	7871666	0.0033665046255773553
G007829335	121	7595795	0.0015929866459007912
G007829565	485	5280018	0.009185574746146698
G007829875	151	8432748	0.0017906381170171338
G007829915	2507	8259866	0.030351581974816542
G007829925	349	6655328	0.005243918857192313
G007829995	302	6928746	0.004358653066514489
G007830035	151	3552591	0.0042504189195998075
G007830055	222	4946816	0.004487735141149377
G007830065	1666	4098129	0.04065269785309345
G007830095	151	7208833	0.002094652490909416
G007830115	567	3359899	0.016875507269712573
G007830125	111	7000888	0.0015855131520458548
G007830205	745	7891311	0.009440763391532788
G007830265	302	7071780	0.004270494840054414
G007830315	1697	4479853	0.03788070724642081
G007830335	151	4036990	0.0037404105534073655
G007830355	1599	3510211	0.045552817195319596
G007830385	592	3085304	0.019187736443475264
G007830415	3750	2718841	0.1379264179111614
G007830445	556	6296329	0.008830542368418168
G007830455	924	6001492	0.015396171485357308
G007830495	983	6879261	0.014289325554009361
G007830535	1248	3098166	0.04028189580545393
G007830615	457	5656351	0.008079413742181135
G007830625	711	5223292	0.013612105162797716
G007830635	1027	9228856	0.011128139825781223
G007830715	207	3259493	0.006350680918780927
G007833675	151	5689882	0.0026538335944400956
G007844155	244	4345619	0.005614850266440753
G007844305	491	4145985	0.011842782836889183
G007845595	151	2412335	0.006259495468083828
G007845635	151	2507125	0.0060228349204766414
G007845675	144	9373037	0.0015363216852766078
G007858165	2566	6374965	0.04025120137914483
G007858175	4955	6802296	0.07284305181662191
G007858185	4189	7041317	0.05949171156475415
G007858235	2313	6603421	0.03502729872894671
G007858255	3861	6334750	0.06094952444847863
G007858265	1694	6990635	0.024232419515537573
G007858275	2023	6352160	0.03184743457343644
G007858285	1816	5988312	0.03032574121054481
G007858335	533	6786080	0.00785431353594417
G007858365	920	5310978	0.01732260988465778
G007858435	116	4124707	0.002812320972132081
G007858445	531	4815420	0.011027075519892345
G007858475	345	5083281	0.006786955118160888
G007859075	302	3990271	0.0075684082609928
G007859215	134	2968262	0.0045144262871673725
G007859305	151	3443902	0.004384561465454012
G007859325	409	3910908	0.01045792946292779
G007859635	805	3403025	0.023655424218158843
G007859655	453	4480314	0.010110898477204946
G007904085	222	3524388	0.00629896594813057
G007923255	632	3077143	0.0205385320084247
G007923295	302	2736397	0.011036410286957631
G007954425	755	3118872	0.024207469880136154
G007954525	302	1701373	0.01775036984835189
G007954605	192	1791628	0.010716510347014
G007970185	111	7797595	0.0014235158404610653
G007970665	151	5212251	0.0028970208840671716
G007971525	906	7811413	0.01159841375689648
G007988805	507	3379620	0.015001686580148063
G007988825	755	3233923	0.023346257780410974
G007988845	236	2590083	0.009111677116138748
G007988865	236	1992447	0.011844731628996907
G007989005	956	3940686	0.024259735487679047
G007989025	402	1860486	0.021607257458535027
G007989065	151	5028534	0.003002863259948128
G007989145	402	3193003	0.012590028885033931
G007989165	422	1905168	0.022150277560824033
G007989225	302	4426728	0.006822194632243047
G007989245	151	3536043	0.004270310061274707
G007989305	151	3097682	0.004874612694266228
G007989335	151	2909015	0.005190760446405398
G007989365	151	3368581	0.004482599646557409
G007989485	119	5093532	0.002336296306767092
G007989525	302	2992607	0.010091535574166604
G007989785	574	4093143	0.014023453370673832
G007989805	264	4444053	0.00594052321158186
G007990245	143	3540083	0.004039453312252849
G007990265	399	4310310	0.009256874795548348
G007990365	453	2870584	0.015780760988008017
G007990505	453	2290729	0.019775364087153042
G007990525	151	2604441	0.005797789237690545
G007990545	302	2337438	0.012920128790581825
G007990795	400	3865841	0.010347037035408336
G007990815	1052	3586655	0.02933095042595399
G007990835	262	3044387	0.008606001799377016
G007990875	831	5283649	0.015727766927742554
G007990915	3167	3937194	0.08043799721324375
G007991055	1769	6794550	0.026035572628062196
G007991195	151	2774016	0.005443371631598376
G007991415	576	5199263	0.011078493240291941
G007991435	236	4827952	0.004888201042595287
G007991455	151	4671116	0.003232632201812158
G007991615	2501	4579194	0.05461659846689177
G007991735	151	4421738	0.0034149467924151095
G007991775	284	8542890	0.003324401929557796
G007992095	129	4959287	0.002601180371291276
G007992115	199	3091012	0.006438020945890861
G007992175	437	4638916	0.00942030422624596
G007992195	254	6295829	0.004034417072001161
G007992215	641	4780647	0.013408226961748065
G007992375	294	3386254	0.008682160286853851
G007992395	558	4211852	0.013248328763688753
G007992415	294	4496547	0.006538350427561415
G007992435	541	7651073	0.007070903649723378
G007992455	604	2987952	0.020214514824870012
G007992475	704	4009106	0.01756002460398902
G007992495	1560	9854492	0.015830344171977612
G007992535	1130	4231715	0.02670312154764676
G007992655	134	2564952	0.00522426930406495
G007992695	228	6604317	0.0034522873447776657
G007992835	151	3587735	0.004208783536130734
G007993065	151	3789220	0.003984988995096616
G007993735	1209	3032542	0.0398675434668341
G007993815	8274	5022537	0.16473746236214884
G007994075	264	8856958	0.002980707371537722
G007994135	452	4516532	0.01000767845771933
G007994155	1858	3145789	0.05906308401485287
G007994185	437	7026204	0.006219574609561579
G007995015	151	2924528	0.005163226339429816
G007995055	403	3041999	0.013247867602849312
G007995065	6978	4135624	0.16872907208198812
G007995085	302	9704422	0.0031119833824209213
G007995095	435	2587133	0.01681397902620391
G007995155	906	4916069	0.01842935890444174
G007996985	1248	3096027	0.040309725981071874
G007997135	100	3314141	0.003017373129266377
G008000755	714	4430734	0.016114711467671045
G008000935	1103	3985855	0.027672858144613892
G008000975	2405	2664043	0.09027632061494503
G008001015	232	3475711	0.006674893280828009
G008016795	151	2587339	0.005836111928123837
G008017415	279	3545106	0.007870004451206818
G008017435	755	2991338	0.025239541636551937
G008017545	188	2976625	0.006315877881829253
G008017875	1351	4100816	0.03294466272078533
G008033445	3185	2666121	0.11946194490047525
G008033455	3021	3583942	0.0842926587539642
G008039615	410	8759541	0.0046806105479727765
G008040105	453	4019980	0.01126871277966557
G008065095	604	8999201	0.006711706961540253
G008085895	151	9406835	0.0016052157819287784
G008085905	151	9699164	0.0015568352076529481
G008086165	118	3537052	0.0033361115414757823
G008087085	1005	4827797	0.020816948185683862
G008087345	255	4806874	0.005304902936919087
G008087625	151	10526336	0.0014344972457652882
G008107585	335	3606943	0.009287643303484418
G008107625	86724	5680277	1.526756529655156
G008119665	723	6165255	0.011727008858514368
G008119715	560	4827380	0.011600495506879508
G008120875	453	4576591	0.009898197151547954
G008121305	151	9305066	0.001622771939500483
G008121405	1390	3374250	0.04119433948284804
G008121455	413	2495727	0.016548284327572688
G008123425	1744	9955712	0.01751758186657067
G008123515	1924	8858189	0.021720015231104235
G008123965	1045	8833226	0.011830332428944986
G008124555	874	4295941	0.020344785926994808
G008124785	100	3494943	0.0028612769936448177
G008124835	453	4607544	0.00983170209551987
G008124875	151	3212339	0.004700624685003669
G008152325	302	3083400	0.009794382824155153
G008180155	151	4839207	0.0031203459575091536
G008189285	151	628024	0.024043667121001745
G008227395	151	31123	0.48517173794300034
